SourceKey,Post_Url,SourceId,CreateDate,Deal_Type,Price,Area,CurrencyId,AddressText,CadastralCode,From_Gov,Lat,Long,Description
MYHOME,https://www.myhome.ge/ka/product?id=7230376,7230376,2017-05-28 21:00:02,1,14000.00,21,1,"ქალაქი - თბილისი, რაიონი - მთაწმინდა, უბანი - ვერა, გოგებაშვილის 26",None,No,,,"იყიდება გოგებაშვილის 26 თბილისურ ეზოში ცალკე  იზოლირებული 1ოთახიანი ბინა  21,4 კვმ (14 500 $ ეროვნულ  ბანკის ოფიციალური კურსით ლარებში,მალე ყიდვის შემთხვევაში ფასს დავაკლებ . ) პირველ სართულზე, მეორადი განათებით, აბაზანა და სამზარეულო,გამოდგება გასაქირავებლად , დღიურ სასტუმროდაც, გარემონტებულია ,  ტელ: 551527155; 322 29-38-34; 579114727;
"
MYHOME,https://www.myhome.ge/ka/product?id=7230379,7230379,2017-05-28 21:00:02,2,80000.00,238,1,"ქალაქი - თბილისი, რაიონი - მთაწმინდა, უბანი - ვერა, გოგებაშვილის 26",None,No,,,"გირავდება, ან შეიძლება ერთობლივად ჰოსტელის შექმნა ან ქირავდება , იყიდება შეიძლება ნაწილ ნაწილ 2 სართულიანი 4 ოთახიანი + 2 თითო ოთახიანი იზოლირებული პირველ სართულზე ცალკე სახლი გოგებაშვილის 26-ში, თბილისურ ეზოში, შიდა კიბით , ბუხრიანი დიდი დარბაზით,გამოდგება კაფედ, ერთი პატარა და ერთი დიდი აივნით, დიდი სამზარეულოთი და აბაზანით, დიდი მისაღებით, შუშაბანდი სათავსოთი,ე ზოში 1 მანქანის სადგომით. გასაყიდი ფასი: 160 000 დოლარი ,გირაო 80 000 დოლარი . 5 ან მეტი წლით, გასაქირავებლადაც ,შეიძლება ასევე 5 წლით, გამოვა კარგი სასტუმრო კომპლექსი ბარით, ქირა 800-1200 დოლარი თვეში, რემონტი დასამთავრებელია, 2 წლის ქირა წინასწარ სასურველია.ამავე ეზოში გვაქვს 2 თითო ოთახიანი ბინაც დღიურად გაქირავებისათვის ან ჰოსტელისათვის, ან გასაყიდად ,დასაგირავებლად ტელ: 551 52-71-55,579 114727;032-2-293834"
MYHOME,https://www.myhome.ge/ka/product?id=7306538,7306538,2017-05-28 21:00:02,1,63000.00,105,1,"ქალაქი - ქუთაისი, თბილისის მე-2 შეს. #17",None,Checked,42.26800507932947,42.71246104930469,
MYHOME,https://www.myhome.ge/ka/product?id=7815459,7815459,2017-05-28 20:59:58,7,45.00,40,3,ქალაქი - ბათუმი,None,No,,,ბათუმში ქირავდება ბინები ახალ აშენებულ კორპუში 1 ოთახიანები 1საძინებლით ზღვის ხედებით შადრევნების ხედებით მაკდონადსის ხედით ...სახელი ...თემური მობილური 597580999
MYHOME,https://www.myhome.ge/ka/product?id=7815458,7815458,2017-05-28 20:59:56,1,75000.00,109,1,"ქალაქი - თბილისი, რაიონი - გლდანი, უბანი - გლდანის მიკრორაიონები  (I-VIII), 2-e m/r ",None,No,,,"iyideba checuri 4 otaxiani bina, garemontebuli ori sardafit ori avtofarexit"
MYHOME,https://www.myhome.ge/ka/product?id=7277658,7277658,2017-05-28 20:59:31,3,35.00,22,3,ბორჯომის რაიონი - ბაკურიანი,None,No,,,"ბაკურიანში ტყესთან ახლოს სასტუმრო ""მგზავრების"" მე-8 ბლოკში მე-2 სართულზე ქირავდება 1 ოთახიანი ბინა 4+1 ადამიანზე. ნომერი უზრუნველყოფილია სამზარეულო კუთხით(ბინაში არის სამზარეულოს აუცილებელი ჭურჭელი), მაცივრით, ელექტრო ქურით, პლაზმური ტელევიზორით, ცხელი წყლით. ნომერი გაწყობილია ავეჯით. დამსვენებელს საშუალება ექნება ისარგებლოს საკაბელო არხებით. სასტუმროს აქვს ავტოსადგომი. სასტუმრო მგზავრების ბლოკში ფუნქციონირებს: - საუნა - აუზი - ბილიარდი - ბავშვთა გასართობი ოთახი სამეზობლო : საცხობი, სუპერმარკეტი, რესტორანი, პიცერია-კაფე, პოლიცია 
•	ფართობი : 22 მ² 
• ოთახების რაოდენობა: 1 

 კონტაქტი: 595 707 111
                     www.facebook.com/HotelinBakuriani"
MYHOME,https://www.myhome.ge/ka/product?id=7815457,7815457,2017-05-28 20:59:22,1,15000.00,830,1,ხაშურის რაიონი - სურამი,None,No,,,იყიდება ნაკვეთი სურამში დასახლებულ ადგილას ჩუმათელეთის დასაწყისში ტყესთან ახლოს ფასზე შესაძლებელია შეთანხმება ნაკვეთზე შესაძლებელია ასევე მშენებლობაც და სასოფლო მეურნეობაც დამიკავშირდით ნომერზე 595 73 83 34
MYHOME,https://www.myhome.ge/ka/product?id=5984897,5984897,2017-05-28 20:58:55,3,35.00,20,3,ბორჯომის რაიონი - ბაკურიანი,None,No,,,"ბაკურიანში ტყის პირას სასტუმრო ""მგზავრების"" მე-6 ბლოკში მე-2 სართულზე ქირავდება 1 ოთახიანი ბინა 2+1 პერსონაზე. ნომერი უზრუნველყოფილია სამზარეულო კუთხით(ბინაში არის სამზარეულოს აუცილებელი ჭურჭელი), მაცივრით, სარეცხი მანქანით, ელექტრო ქურით, პლაზმური ტელევიზორით, ცხელი წყლით. ნომერი გაწყობილია ავეჯით. 
დამსვენებელს საშუალება ექნება ისარგებლოს საკაბელო არხებით. 
სასტუმროს აქვს ავტოსადგომი. სასტუმრო მგზავრების  ბლოკში ფუნქციონირებს: 
- საუნა 
- აუზი 
- ბილიარდი 
- ბავშვთა გასართობი ოთახი 
სამეზობლო : საცხობი, სუპერმარკეტი, რესტორანი, პიცერია-კაფე, პოლიცია 
•	ფართობი : 20 მ² 
•	ოთახების რაოდენობა : 1 

კონტაქტი :  595 707 111
                      www.facebook.com/HotelinBakuriani"
MYHOME,https://www.myhome.ge/ka/product?id=6747955,6747955,2017-05-28 20:58:46,3,35.00,26,3,ბორჯომის რაიონი - ბაკურიანი,None,Checked,41.753965716773415,43.54304015636444,"თავისუფალია 4 ივნისიდან..
ბაკურიანში ტყესთან ახლოს  სასტუმრო ""მგზავრების"" მე-8 ბლოკში მე-4 სართულზე ქირავდება ბინა 3+1 ადამიანზე. ნომერი უზრუნველყოფილია სამზარეულო კუთხით(ბინაში არის ს მზარეულოს აუცილებელი ჭურჭელი), მაცივრით, ელექტრო ქურით,   ელექტრო მადუღარა, პლაზმური ტელევიზორით, ცხელი წყლით, ცენტრალური გათბობა. ნომერი გაწყობილია ავეჯით. 
დამსვენებელს საშუალება ექნება ისარგებლოს საკაბელო არხებით. 
სასტუმროს აქვს უფასო ავტოსადგომი. სასტუმრო მგზავრებში ფუნქციონირებს: 
- საუნა 
- აუზი 
- ბილიარდი 
- ბავშვთა გასართობი ოთახი 
სამეზობლო : საცხობი, სუპერმარკეტი, რესტორანი, პიცერია-კაფე, პოლიცია 
•	ფართობი : 26 მ² 
•	ოთახების რაოდენობა : 1 
 კონტაქტი : 595 707 111
                       www.facebook.com/HotelinBakuriani"
MYHOME,https://www.myhome.ge/ka/product?id=7815456,7815456,2017-05-28 20:58:46,1,30000.00,80,1,"ქალაქი - თბილისი, რაიონი - ისანი, უბანი - ბოგდან  ხმელნიცკის ტერიტორია, სამგორი, ლილოს დასახლება, კვარტალი 5, კორპუსი 1.",None,Checked,41.680228123711814,44.978649616241455,"იყიდება 3-ოთახიანი ჩეხური პროექტის 80 კვ.მ ბინა, 9(9) სართული, დიდი სამზარეულო, 2 აივანი, დიდი საძინებლებით. ლილოს ცენტრალური ნაწილი, მაღაზია ზღაპართან ! შეღებილი კორპუსი, მოწესრიგებული სადარბაზო, სამგზავრო ლიფტი, ბუნებრივი აირი, 24სთ წყალი/დენი, ოპტიკური ინტერნეტი/ტელევიზია, გარე სათავსოს ადგილი. ფეხით 3-5წთ-ის სავალზეა 107-ე საჯარო სკოლა, საბავშო ბაღი და ამბულატორია. კეთილმოწყობილი ინფრასტრუქტურა ! საზოგადოებრივი ტრანსპორტი: ვაგზლიდან № 221, ვარკეთილიდან № 82 მარშუტკები, ხოლო ისნიდან № 1 ავტობუსი. მის: ქალაქი თბილისი, სამგორი, ლილოს დასახლება, კვარტალი 5, კორპუსი 1. ტელ: 597-51-35-34"
MYHOME,https://www.myhome.ge/ka/product?id=7815455,7815455,2017-05-28 20:58:25,3,600.00,170,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - გამსახურდიას გამზ.",None,No,,,სასწრაფოდ ქირავდება ახალი გარემონტებული 5ოთახიანი 170 კვმ ბინა პეკინის ქუჩაზე 3 დიდი საძინებლით ორი სველი წერტილით დიდი მისაღები ოთახით სამზარეულოთი ძვირადღირებული ავეჯითა და ტექნიკით ჩაკეტილი სადარბაზო და პარკირების ადგილი ეზოში  შესაძლებელია გაქირავდეს დღიური გაქირავებისათვის დარეკეთ 571363623/ 599716962
MYHOME,https://www.myhome.ge/ka/product?id=7815454,7815454,2017-05-28 20:58:23,1,10000.00,200,1,ქალაქი - საგარეჯო,None,No,,,სასწრაფოდ იყიდება საგარეჯოს ცენტრში 200 მ.კვ მიწის ნაკვეთი კომერციული დანიშნულებისთვის. არსებობს კომერციული ფართის პროექტი და მშენებლობის ნებართვა.
MYHOME,https://www.myhome.ge/ka/product?id=7815453,7815453,2017-05-28 20:58:17,1,80000.00,73,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - ვაჟა-ფშაველას გამზ., ვაჟა-ფშაველას 4 კვარტალი",None,No,,,"იყიდება  ვაჟა ფშაველას  მე-4  კვარტალში  ყველაზე  გამწვანებულ და კარგ ადგილას,  ახალ მეტროსთან ახლოს, 3 ოთახიანი  ბინა. ბინაში არის ჩაშენებული კარადა   და სურვილისამებრ  საძინებლის  კარადაც შეიძლება  დაგიტოვოთ, ლოგინი და კუთხის დივანიც.    (ტელევიზორის გარდა)   ტექნიკა:  სარეცხის მანქანა, ცენტრალური გათბობა,  ჭურჭლის სარეცხი მანქანა, მაცივარი,  გაზი, ელექტრო ღუმელი,  გამწოვი,  ყველაფერი  მაღალი ხარისხის არის.  ერთი წლის გაკეთებული რემონტი.   ფასი  ბოლოა   გაყიდვა არ  გვეჩქარება. მაკლერი არ გამოგვეხმაუროს.  ტელ:598676717    593266588  ბინა  არის ულიფტო  ე.წ ხრუსოვკა"
MYHOME,https://www.myhome.ge/ka/product?id=7815452,7815452,2017-05-28 20:58:14,1,20000.00,640,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - დიდი დიღომი",None,No,,,"იყიდება სასწრაფოდ,ორიფლეიმის ასახვევში,დასახლებულ ადგილზე,ასეთ ადგილზე ამ ფასში ვერ ნახავ.გზის პირზე.24/26 მიწაა.579 116 113"
MYHOME,https://www.myhome.ge/ka/product?id=7815451,7815451,2017-05-28 20:56:31,1,45000.00,84,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - დიდი დიღომი",None,No,,,სასწრაფოდ იყიდება ბინა ბრწყინვალეზე. 599-543-543
MYHOME,https://www.myhome.ge/ka/product?id=7815479,7815479,2017-05-28 21:07:41,2,13500.00,0,1,"ქალაქი - რუსთავი, თოდრია ",None,No,,,გირავდება სასწრაფოდ თოდრიაზე  3 იანი  აივნით გარემონტებული ავეჯით და ტექნიკით 13500 დოლარი დარეკეთ სააგენტოში555302102 მაია
MYHOME,https://www.myhome.ge/ka/product?id=7671194,7671194,2017-05-28 21:07:33,7,40.00,48,3,"ქალაქი - თბილისი, რაიონი - დიდუბე, უბანი - დიდუბე, ვახუშტი ბაგრატიონის 1 ","
1234
",No,,,"ქირავდება ბინა დღიურად და საათობრივად ახალ აშენებულ კორპუსში. დინამო სტადიონის უკან.  ბინა არის უცხოვრებელი,  ავეჯით სრული ტექნიკით, ცენტრალური გათბობით,   wi-Fi, silkტელევიზია,  აივნით, კონდინცირებით, ბინაში არის ყველა მოხმარების საჭირო ნივთი, ჰიგიენა დაცული. ფასი 30 ლარიდან 80 ლარამდე  დანარჩენ დეტალებზე 514 20 73 73"
MYHOME,https://www.myhome.ge/ka/product?id=7762451,7762451,2017-05-28 21:07:28,1,60000.00,1500,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - ლისის ტბა, qvemo lisi","
72.16.18.920
",No,,,"saswrafod vyidi mimdebare teritoriebis fasia 50 dolaridan da me zalian mechqareba 40 dolarshi vyidi kvadrats 

ZALIAN SASWRAFOD MECHQAREBA"
MYHOME,https://www.myhome.ge/ka/product?id=7815478,7815478,2017-05-28 21:07:11,1,38000.00,82,1,"ქალაქი - თბილისი, რაიონი - ისანი, უბანი - ვაზისუბანი",None,No,,,
MYHOME,https://www.myhome.ge/ka/product?id=7815477,7815477,2017-05-28 21:07:05,1,30000.00,80,1,"ქალაქი - რუსთავი, სამგორი, ლილოს დასახლება, კვარტალი 5, კორპუსი 1.",None,Checked,41.68025216277062,44.978665709495544,"იყიდება 3-ოთახიანი ჩეხური პროექტის 80 კვ.მ ბინა, 9(9) სართული, დიდი სამზარეულო, 2 აივანი, დიდი საძინებლებით. ლილოს ცენტრალური ნაწილი, მაღაზია ზღაპართან ! შეღებილი კორპუსი, მოწესრიგებული სადარბაზო, სამგზავრო ლიფტი, ბუნებრივი აირი, 24სთ წყალი/დენი, ოპტიკური ინტერნეტი/ტელევიზია, გარე სათავსოს ადგილი. ფეხით 3-5წთ-ის სავალზეა 107-ე საჯარო სკოლა, საბავშო ბაღი და ამბულატორია. კეთილმოწყობილი ინფრასტრუქტურა ! საზოგადოებრივი ტრანსპორტი: ვაგზლიდან № 221, ვარკეთილიდან № 82 მარშუტკები, ხოლო ისნიდან № 1 ავტობუსი. მის: ქალაქი თბილისი, სამგორი, ლილოს დასახლება, კვარტალი 5, კორპუსი 1. ტელ: 597-51-35-34"
MYHOME,https://www.myhome.ge/ka/product?id=7156886,7156886,2017-05-28 21:06:38,7,25.00,25,3,"ქალაქი - თბილისი, რაიონი - დიდუბე, უბანი - დიღმის მასივი (I-VI)",None,No,,,"სახლი მდებარეობს დიდ დიღომთან !!! ქირავდება საათობრივად და დღიურად  !!!   6 საათით ქირაობა (დღის განმავლობაში) 25 ლარი !!!  დღე-ღამე 35 ლარი!!! სახლი ( ბინის  ტიპის ). მისამართი:დავით აღმაშენებლის ხეივანი 12 კმ (სუპერმარკეტ სმარტის მიმდებარედ. მუხადგვერდის ხიდთან) კონდიციონერით,    სამზარეულოთი, ორადგილიანი საწოლით, თეთრეულით,   ავტოსადგომით ბინის კარებთან , ინტერნეტით, ცხელი წყლით,გათბობით, და ყველა საჭირო ინვენტარით,სახლი ორ სართულიანია და თითო სართულზე განთავსებულია თითო ბინა(ბინები ერთმანეთისგან იზოლირებულია)  საკმაოდ კომფორტული და მყუდრო   შეგიძლიათ დარეკოთ ნებისმიერ დროს  2 4/7
. ტელ:  551 445 777     591 555 557"
MYHOME,https://www.myhome.ge/ka/product?id=7815476,7815476,2017-05-28 21:06:09,7,600.00,170,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - გამსახურდიას გამზ.",None,No,,,სასწრაფოდ ქირავდება ახალი გარემონტებული 5ოთახიანი 170 კვმ ბინა პეკინის ქუჩაზე 3 დიდი საძინებლით ორი სველი წერტილით დიდი მისაღები ოთახით სამზარეულოთი ძვირადღირებული ავეჯითა და ტექნიკით ჩაკეტილი სადარბაზო და პარკირების ადგილი ეზოში  შესაძლებელია გაქირავდეს დღიური გაქირავებისათვის დარეკეთ 571363623/ 599716962
MYHOME,https://www.myhome.ge/ka/product?id=7815475,7815475,2017-05-28 21:05:52,1,30000.00,80,1,"ქალაქი - თბილისი, რაიონი - გლდანი, უბანი - გლდანის მიკრორაიონები  (I-VIII), სამგორი, ლილოს დასახლება, კვარტალი 5, კორპუსი 1.",None,Checked,41.68025216277062,44.97869789600372,"იყიდება 3-ოთახიანი ჩეხური პროექტის 80 კვ.მ ბინა, 9(9) სართული, დიდი სამზარეულო, 2 აივანი, დიდი საძინებლებით. ლილოს ცენტრალური ნაწილი, მაღაზია ზღაპართან ! შეღებილი კორპუსი, მოწესრიგებული სადარბაზო, სამგზავრო ლიფტი, ბუნებრივი აირი, 24სთ წყალი/დენი, ოპტიკური ინტერნეტი/ტელევიზია, გარე სათავსოს ადგილი. ფეხით 3-5წთ-ის სავალზეა 107-ე საჯარო სკოლა, საბავშო ბაღი და ამბულატორია. კეთილმოწყობილი ინფრასტრუქტურა ! საზოგადოებრივი ტრანსპორტი: ვაგზლიდან № 221, ვარკეთილიდან № 82 მარშუტკები, ხოლო ისნიდან № 1 ავტობუსი. მის: ქალაქი თბილისი, სამგორი, ლილოს დასახლება, კვარტალი 5, კორპუსი 1. ტელ: 597-51-35-34"
MYHOME,https://www.myhome.ge/ka/product?id=7810426,7810426,2017-05-28 21:05:44,1,30000.00,63,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - დიდი დიღომი",None,No,,,სასწრაფოდ იყიდება სარემონტო 2 ოთახიანი ბინა პეტრიწზე. 599-543-543
MYHOME,https://www.myhome.ge/ka/product?id=7815474,7815474,2017-05-28 21:05:24,3,600.00,50,3,"ქალაქი - თბილისი, რაიონი - დიდუბე, უბანი - დიდუბე, ეკლესიასა და პანთეონთან",None,No,,,"სააგენტოები არ გამომეხმაუროს. ვარ ბინის მესაკუთრე! სასწრაფოდ ქირავდება ქალაქის ცენტრში, დიდუბეში წერეთელზე ეკლესიის უკან 2 ოთახიანი(ერთი იზოლირებული საძინებლით, ერთიც სტუდიოს ტიპის მისაღებით) უცხოვრებელი ბინა ევრო რემონტით მე 6 სართულზე, ყველა საჭირო ახალი ავეჯით და ინვენტარით, ახალი სარეცხი მანქანით, კონდიციონერით, ინტერნეტით. 2 თვემდე გაქირავების შემთხვევაში გადასახადი დაითვლება დღიურად 50 ლარი. დანარჩენი ნახეთ ფოტოებში.((((((((( გაითვალისწინეთ ლიფტი არ არის კორპუსში.))))))))"
MYHOME,https://www.myhome.ge/ka/product?id=7815473,7815473,2017-05-28 21:05:15,1,63000.00,65,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - საბურთალო, ვაჟას გამზირი",None,No,,,"იყიდება ავეჯითა და ტექნიკით.  ძალიან კარგი ბინაა(აივნებით,ხედებით). 2 ლიფტით(სამგზავრო და სატვირთო). ერთ/ერთ ყველაზე  მოხერხებულ ადგილას(ვაჟაზე/მეტრო ვაჟა/ფსაველასთან). გაითვალისწინეთ: ბინაში არ ცხოვრობენ(ამიტომ გასაღებს გადმოგცემთ შეძენისთანავე!!!!!!!!!!!!!).  599-11-23-83"
MYHOME,https://www.myhome.ge/ka/product?id=7815472,7815472,2017-05-28 21:05:10,1,68000.00,110,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - დიდი დიღომი",None,No,,,სასწრაფოდ იყიდება ბინა პეტრიწზე. 599-543-543
MYHOME,https://www.myhome.ge/ka/product?id=7815471,7815471,2017-05-28 21:04:12,1,30000.00,80,1,"ქალაქი - თბილისი, რაიონი - ისანი, უბანი - ავლაბარი, სამგორი, ლილოს დასახლება, კვარტალი 5, კორპუსი 1.",None,Checked,41.68027620182042,44.97877299785614,"იყიდება 3-ოთახიანი ჩეხური პროექტის 80 კვ.მ ბინა, 9(9) სართული, დიდი სამზარეულო, 2 აივანი, დიდი საძინებლებით. ლილოს ცენტრალური ნაწილი, მაღაზია ზღაპართან ! შეღებილი კორპუსი, მოწესრიგებული სადარბაზო, სამგზავრო ლიფტი, ბუნებრივი აირი, 24სთ წყალი/დენი, ოპტიკური ინტერნეტი/ტელევიზია, გარე სათავსოს ადგილი. ფეხით 3-5წთ-ის სავალზეა 107-ე საჯარო სკოლა, საბავშო ბაღი და ამბულატორია. კეთილმოწყობილი ინფრასტრუქტურა ! საზოგადოებრივი ტრანსპორტი: ვაგზლიდან № 221, ვარკეთილიდან № 82 მარშუტკები, ხოლო ისნიდან № 1 ავტობუსი. მის: ქალაქი თბილისი, სამგორი, ლილოს დასახლება, კვარტალი 5, კორპუსი 1. ტელ: 597-51-35-34"
MYHOME,https://www.myhome.ge/ka/product?id=7815469,7815469,2017-05-28 21:02:45,1,33500.00,45,1,"ქალაქი - ბათუმი, pushkina",None,No,,,
MYHOME,https://www.myhome.ge/ka/product?id=7815468,7815468,2017-05-28 21:02:33,3,600.00,170,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - საბურთალო",None,No,,,სასწრაფოდ ქირავდება ახალი გარემონტებული 5ოთახიანი 170 კვმ ბინა პეკინის ქუჩაზე 3 დიდი საძინებლით ორი სველი წერტილით დიდი მისაღები ოთახით სამზარეულოთი ძვირადღირებული ავეჯითა და ტექნიკით ჩაკეტილი სადარბაზო და პარკირების ადგილი ეზოში  შესაძლებელია გაქირავდეს დღიური გაქირავებისათვის დარეკეთ 571363623/ 599716962
MYHOME,https://www.myhome.ge/ka/product?id=7815467,7815467,2017-05-28 21:01:52,2,10000.00,60,1,"ქალაქი - თბილისი, რაიონი - გლდანი, უბანი - ავჭალა",None,No,,,aswrapod giravdeba sakutari saxli sufta mdgomareobashi saxli aris uavejot aqvs gazi cxeli wyali saxli mdgomareobs avjalashi qetevan wamebulis eqlesiastan 10000$ 557428904
MYHOME,https://www.myhome.ge/ka/product?id=7770105,7770105,2017-05-28 21:01:47,7,70.00,51,3,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - საბურთალო","
3453
",No,41.96255363594809,44.678899054415524,"599 291509!!!  50 -70- 90lari !!!!!სპორტის სასახლის მაკდონალდის უკან, !!!!! ყველანაირი კომფორტით 2ოთახიანი სტუდიოს ტიპის ბინა!!!! მდებარეობს ახალაშენებულ პრესტიჟულ კორპუსში, წყნარ ადგილას , აღჭურვილია თანამედროვე ტექნიკით, ავეჟით, ჭურჭლით, თეთრეულით. ,ცენტრალური გათბობით, კონდიციონერი, , ინტერნეტი, Wi-Fi , ტელევიზორი, სარეცხი მანქანა"
MYHOME,https://www.myhome.ge/ka/product?id=7815466,7815466,2017-05-28 21:01:44,1,30000.00,80,1,"ქალაქი - თბილისი, რაიონი - ისანი, უბანი - ნავთლუღი, სამგორი, ლილოს დასახლება, კვარტალი 5, კორპუსი 1.",None,Checked,41.68026818880482,44.978676438331604,"იყიდება 3-ოთახიანი ჩეხური პროექტის 80 კვ.მ ბინა, 9(9) სართული, დიდი სამზარეულო, 2 აივანი, დიდი საძინებლებით. ლილოს ცენტრალური ნაწილი, მაღაზია ზღაპართან ! შეღებილი კორპუსი, მოწესრიგებული სადარბაზო, სამგზავრო ლიფტი, ბუნებრივი აირი, 24სთ წყალი/დენი, ოპტიკური ინტერნეტი/ტელევიზია, გარე სათავსოს ადგილი. ფეხით 3-5წთ-ის სავალზეა 107-ე საჯარო სკოლა, საბავშო ბაღი და ამბულატორია. კეთილმოწყობილი ინფრასტრუქტურა ! საზოგადოებრივი ტრანსპორტი: ვაგზლიდან № 221, ვარკეთილიდან № 82 მარშუტკები, ხოლო ისნიდან № 1 ავტობუსი. მის: ქალაქი თბილისი, სამგორი, ლილოს დასახლება, კვარტალი 5, კორპუსი 1. ტელ: 597-51-35-34"
MYHOME,https://www.myhome.ge/ka/product?id=7815465,7815465,2017-05-28 21:01:19,7,45.00,40,3,ქალაქი - ბათუმი,None,No,,,ბათუმში ქირავდება ბინები ახალ აშენებულ კორპუში 1 ოთახიანები 1საძინებლით ზღვის ხედებით შადრევნების ხედებით მაკდონადსის ხედით ...სახელი ...თემური მობილური 597580999
MYHOME,https://www.myhome.ge/ka/product?id=7815464,7815464,2017-05-28 21:01:01,3,500.00,110,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - საბურთალოს ქ.",None,No,,,"ქირავდება ყველანაირად უზრუნველყოფილი ბინა 2 საძინებლით, ზალით, დიდი სამზარეულოთი, დიდი ღია აივნით, ორი ინდივიდუალური სველი წერტილით, ორი პარკინგით (ავტოფარეხი, პარკინგი), სადარბაზოს დაცვით და ა.შ."
MYHOME,https://www.myhome.ge/ka/product?id=7815499,7815499,2017-05-28 21:14:26,1,38000.00,70,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - დიდი დიღომი, მკრ. IV კორპ. 25",None,No,,,"იყიდება 2 ოთახიანი, სარემონტო, ჩეხური პროექტის ბინა, მე-IV მკრ. გარაჟით და საკუჭნაოთი. დოკუმენტები ყველაფერზე სრულ წესრიგშია. ბუნებრივი აირით, მეტალოპლასტმასის კარ- ფანჯრებით, კონდიციონერით, გამოცვლილია სანტექნიკა და ელექტრო გაყვანილობა. რკინის კარით. ფასზე შეიძლება მოლაპარაკება. ალბერტ, მესაკუთრე.ტელ: 597 06-45-53 Продаётся 2-х комнатная квартира чехского проекта без ремонта, вместе с гаражем и изолированной сушилкой на площадке подъезда. В доме проведён природный газ, установлены метало-пластиковые окна, установлен кондиционер, новая сан-техника и проводка. Установлена прочная железная входная дверь. Документы в полном порядке. Насчёт цены можно договориться. Альберт, владелец. Тел: 597 06-45-53"
MYHOME,https://www.myhome.ge/ka/product?id=7815498,7815498,2017-05-28 21:13:58,2,4000.00,12,1,"ქალაქი - თბილისი, რაიონი - ნაძალადევი, უბანი - ნაძალადევი, dadianis77",None,No,,,giravdeba 2patara otaxi. sasurvelia erT adamianze. naxalovkashi centralur gzaze. dadianis77. 4000$ 579271980
MYHOME,https://www.myhome.ge/ka/product?id=7815497,7815497,2017-05-28 21:13:44,3,600.00,170,1,"ქალაქი - თბილისი, რაიონი - საბურთალო, უბანი - კოსტავას გამზ.",None,No,,,სასწრაფოდ ქირავდება ახალი გარემონტებული 5ოთახიანი 170 კვმ ბინა პეკინის ქუჩაზე 3 დიდი საძინებლით ორი სველი წერტილით დიდი მისაღები ოთახით სამზარეულოთი ძვირადღირებული ავეჯითა და ტექნიკით ჩაკეტილი სადარბაზო და პარკირების ადგილი ეზოში  შესაძლებელია გაქირავდეს დღიური გაქირავებისათვის დარეკეთ 571363623/ 599716962
MYHOME,https://www.myhome.ge/ka/product?id=7815496,7815496,2017-05-28 21:13:24,1,30000.00,80,1,"ქალაქი - თბილისი, რაიონი - ნაძალადევი, უბანი - თემქა, სამგორი, ლილოს დასახლება, კვარტალი 5, კორპუსი 1.",None,Checked,41.680212097667635,44.97856914997101,"იყიდება 3-ოთახიანი ჩეხური პროექტის 80 კვ.მ ბინა, 9(9) სართული, დიდი სამზარეულო, 2 აივანი, დიდი საძინებლებით. ლილოს ცენტრალური ნაწილი, მაღაზია ზღაპართან ! შეღებილი კორპუსი, მოწესრიგებული სადარბაზო, სამგზავრო ლიფტი, ბუნებრივი აირი, 24სთ წყალი/დენი, ოპტიკური ინტერნეტი/ტელევიზია, გარე სათავსოს ადგილი. ფეხით 3-5წთ-ის სავალზეა 107-ე საჯარო სკოლა, საბავშო ბაღი და ამბულატორია. კეთილმოწყობილი ინფრასტრუქტურა ! საზოგადოებრივი ტრანსპორტი: ვაგზლიდან № 221, ვარკეთილიდან № 82 მარშუტკები, ხოლო ისნიდან № 1 ავტობუსი. მის: ქალაქი თბილისი, სამგორი, ლილოს დასახლება, კვარტალი 5, კორპუსი 1. ტელ: 597-51-35-34"
